popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,year,explicit
15,0.529,0.88,-4.278,0.0584,0.000383,0.00144,0.529,0.243,127.966,206250,edm,2015,0
0,0.66,0.853,-5.035,0.0444,0.00673,2e-05,0.0606,0.477,126.991,396353,edm,2014,0
23,0.794,0.96,-11.18,0.0624,0.00597,0.283,0.0936,0.437,123.015,441831,edm,2017,0
21,0.708,0.655,-5.954,0.0343,0.04,0.629,0.187,0.431,126.052,188592,edm,2018,0
0,0.595,0.86,-5.366,0.0398,0.000762,0.598,0.155,0.0399,127.992,273765,edm,2014,0
39,0.751,0.881,-3.422,0.197,0.0098,0.000151,0.365,0.449,128.016,154754,edm,2018,0
9,0.572,0.969,-4.323,0.121,0.00107,0.206,0.358,0.255,132.011,240000,edm,2014,0
38,0.797,0.962,-4.239,0.0906,0.000359,0.767,0.0454,0.422,128.047,180502,edm,2014,0
38,0.593,0.94,-4.684,0.0432,0.00354,0.788,0.0963,0.0911,129.99,179833,edm,2019,0
43,0.6,0.73,-5.084,0.0466,0.000166,0.857,0.582,0.278,128.057,167358,edm,2019,0
17,0.488,0.993,-3.799,0.0477,0.00158,0.928,0.28,0.237,131.972,155473,edm,2019,0
0,0.542,0.928,-4.402,0.0902,0.00171,0.134,0.0836,0.186,128.021,185625,edm,2014,0
0,0.625,0.713,-5.609,0.0353,0.0213,1.32e-06,0.175,0.128,104.934,170869,edm,2015,0
40,0.352,0.749,-5.829,0.0526,0.138,0.000178,0.632,0.382,105.004,259960,edm,2017,0
47,0.738,0.54,-9.142,0.0515,0.0976,2.89e-05,0.083,0.665,102.01,196471,edm,2019,0
59,0.748,0.896,-4.396,0.125,0.314,7.26e-05,0.36,0.559,125.021,173160,edm,2019,0
94,0.598,0.427,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,edm,2019,0
50,0.635,0.875,-6.221,0.0512,0.021,7.94e-06,0.139,0.545,126.034,275977,edm,2016,0
15,0.623,0.929,-6.261,0.292,0.00162,0.556,0.467,0.45,128.113,185805,edm,2018,0
62,0.676,0.918,-6.705,0.0449,0.00022,0.892,0.465,0.364,125.975,201915,edm,2020,0
30,0.715,0.748,-6.342,0.0808,0.141,2.74e-05,0.136,0.422,125.073,203080,edm,2019,0
33,0.79,0.549,-5.913,0.0475,0.784,0.492,0.0982,0.592,126.056,227738,edm,2015,0
51,0.719,0.929,-3.106,0.138,0.00389,0.341,0.115,0.445,126.062,194742,edm,2018,0
0,0.585,0.969,-3.342,0.0935,0.00148,0.767,0.184,0.0661,128.025,255000,edm,2015,0
39,0.542,0.941,-3.761,0.122,0.107,4.95e-05,0.331,0.578,123.883,198875,edm,2019,0
42,0.574,0.884,-5.097,0.0678,0.00206,0.517,0.491,0.23,127.947,239783,edm,2019,0
0,0.744,0.918,-2.841,0.0397,0.0267,0.000127,0.134,0.512,127.967,202253,edm,2016,0
1,0.591,0.924,-4.724,0.0465,0.00231,0.00435,0.391,0.274,128.174,322107,edm,2013,0
65,0.507,0.883,-5.043,0.118,0.0503,1.86e-05,0.382,0.219,125.989,189524,edm,2018,0
39,0.518,0.914,-4.853,0.0425,7.73e-05,0.709,0.609,0.154,130.197,167077,edm,2020,0
54,0.572,0.863,-4.128,0.0424,0.00266,0.000307,0.127,0.475,141.919,206197,edm,2015,0
17,0.574,0.976,-3.317,0.0528,0.00087,2.98e-05,0.465,0.402,127.99,172503,edm,2016,0
71,0.333,0.985,-2.843,0.0563,0.0326,0.769,0.226,0.393,135.24,189826,edm,2019,0
2,0.689,0.51,-6.707,0.0458,0.365,0.000333,0.126,0.25,111.951,215357,edm,2018,0
0,0.623,0.833,-6.604,0.0632,0.00914,0.933,0.105,0.0812,128.064,321094,edm,2012,0
8,0.895,0.597,-4.486,0.101,0.0048,0.136,0.0421,0.349,128.031,185125,edm,2020,0
33,0.845,0.505,-5.481,0.0516,0.0575,0.000424,0.0335,0.205,125.037,143095,edm,2020,0
83,0.651,0.693,-4.722,0.0375,0.458,0.0,0.335,0.392,118.97,236765,edm,2019,0
49,0.66,0.937,-1.098,0.18,0.0328,0.0683,0.497,0.449,128.112,204375,edm,2018,0
45,0.595,0.965,-4.462,0.0407,0.00367,0.789,0.375,0.0396,127.992,244219,edm,2018,0
38,0.713,0.909,-4.274,0.0306,0.00303,0.000706,0.699,0.438,132.022,187273,edm,2014,0
13,0.561,0.852,-7.186,0.0432,0.012,0.000378,0.294,0.0468,127.93,177600,edm,2017,0
59,0.706,0.912,-4.44,0.0565,0.0195,0.0,0.232,0.925,128.004,223413,edm,2014,0
30,0.649,0.939,-3.195,0.243,0.156,0.00266,0.872,0.346,127.933,178053,edm,2019,0
60,0.564,0.71,-4.92,0.0461,0.00125,0.0,0.109,0.393,91.972,225147,edm,2012,0
13,0.609,0.794,-5.153,0.0581,0.496,4.17e-06,0.158,0.442,127.923,219375,edm,2014,0
45,0.551,0.581,-5.853,0.0415,0.503,1.77e-05,0.119,0.241,129.947,213240,edm,2016,0
0,0.733,0.8,-6.537,0.0973,0.012,0.0,0.353,0.775,128.046,255867,edm,2014,0
50,0.445,0.803,-4.055,0.0964,0.204,0.00147,0.066,0.4,123.502,187742,edm,2019,0
52,0.774,0.8,-2.716,0.0311,0.0746,4.42e-06,0.0703,0.444,124.957,154560,edm,2019,0
56,0.811,0.948,-4.138,0.0988,0.0108,0.000231,0.341,0.524,124.98,157118,edm,2019,0
71,0.673,0.596,-7.891,0.0354,0.166,0.0,0.11,0.19,123.969,208567,edm,2019,0
0,0.63,0.943,-4.185,0.0365,0.000328,0.726,0.938,0.409,127.976,294375,edm,2014,0
65,0.677,0.811,-4.53,0.043,0.0012,0.00761,0.0896,0.185,128.004,216967,edm,2015,0
58,0.741,0.689,-4.946,0.0447,0.0305,0.0,0.112,0.655,110.06,154877,edm,2018,0
42,0.737,0.932,-3.772,0.0786,0.00202,0.0503,0.115,0.0736,128.001,286754,edm,2014,0
81,0.765,0.906,-2.097,0.0965,0.125,0.0,0.423,0.95,96.071,184558,edm,2019,0
2,0.73,0.896,-7.863,0.0692,0.000727,0.806,0.13,0.331,128.012,251260,edm,2015,0
40,0.761,0.733,-7.881,0.0953,0.132,0.314,0.0879,0.815,115.065,248000,edm,2018,0
25,0.692,0.914,-6.066,0.0412,0.0302,0.816,0.0736,0.298,140.006,215551,edm,2018,0
52,0.603,0.632,-9.499,0.0408,0.46,0.000218,0.0982,0.27,110.998,271200,edm,2018,0
5,0.49,0.907,-4.063,0.108,0.000427,0.0,0.116,0.21,132.057,148837,edm,2017,0
47,0.593,0.813,-3.192,0.268,0.325,0.000234,0.0663,0.698,175.137,153249,edm,2019,0
32,0.8,0.82,-5.808,0.0524,0.00627,0.862,0.0764,0.632,124.009,249677,edm,2018,0
10,0.516,0.749,-4.091,0.0692,0.031,0.0,0.205,0.356,125.92,209867,edm,2014,0
59,0.793,0.578,-8.747,0.0428,0.223,0.926,0.293,0.803,125.021,166613,edm,2012,0
24,0.714,0.705,-6.479,0.0995,0.292,0.000386,0.126,0.471,114.994,219521,edm,2019,0
33,0.676,0.367,-15.681,0.0328,0.169,0.000569,0.127,0.259,119.968,165777,edm,2020,0
17,0.348,0.278,-11.839,0.0286,0.629,0.364,0.363,0.158,131.318,233341,edm,2019,0
42,0.407,0.78,-6.185,0.0373,0.00202,2.94e-06,0.302,0.176,131.806,198182,edm,2019,0
57,0.625,0.496,-13.347,0.0568,0.455,0.479,0.101,0.0352,119.976,163010,edm,2019,0
70,0.584,0.7,-4.251,0.0506,0.512,2.43e-05,0.13,0.549,163.953,234173,edm,2020,0
79,0.818,0.823,-3.563,0.2,0.0663,1.17e-05,0.133,0.52,128.136,160794,edm,2019,0
41,0.66,0.58,-8.939,0.0271,0.218,0.345,0.428,0.352,103.001,225541,edm,2018,0
46,0.778,0.948,-5.681,0.0832,0.0147,0.383,0.0741,0.87,116.987,192308,edm,2019,0
47,0.718,0.901,-4.002,0.0589,0.0409,0.0137,0.345,0.486,129.969,160615,edm,2019,0
37,0.723,0.742,-8.371,0.103,0.064,0.567,0.373,0.273,122.042,183307,edm,2018,0
95,0.662,0.519,-6.554,0.106,0.404,0.0,0.121,0.495,145.841,210427,edm,2020,0
33,0.913,0.292,-16.416,0.0891,0.00365,0.00485,0.0445,0.891,120.017,318467,edm,2020,0
45,0.74,0.945,-7.164,0.0638,0.0116,0.82,0.322,0.557,124.994,174720,edm,2019,0
0,0.596,0.794,-2.816,0.0535,0.118,2.08e-05,0.0954,0.206,127.988,243750,edm,2016,0
47,0.613,0.761,-6.902,0.359,0.0122,0.0,0.111,0.238,120.195,175005,edm,2019,0
43,0.474,0.708,-4.494,0.168,0.0496,4.43e-05,0.0986,0.328,149.857,156800,edm,2019,0
60,0.521,0.918,-3.414,0.0867,0.203,0.0,0.579,0.683,185.995,161152,edm,2019,0
34,0.783,0.87,-6.424,0.578,0.00149,0.0732,0.058,0.306,143.068,268531,edm,2019,0
50,0.721,0.789,-6.766,0.247,0.013,0.00212,0.261,0.15,127.973,231139,edm,2017,0
68,0.594,0.935,-3.562,0.0565,0.0249,3.97e-06,0.637,0.366,127.015,193187,edm,2019,0
36,0.701,0.731,-5.509,0.238,0.0371,1.18e-05,0.301,0.471,110.066,198545,edm,2019,0
18,0.508,0.839,-4.284,0.0371,5.38e-05,0.0701,0.322,0.178,104.976,235571,edm,2015,0
61,0.718,0.594,-4.96,0.0782,0.195,0.0,0.422,0.534,124.209,167706,edm,2019,0
48,0.774,0.582,-6.904,0.261,0.0904,0.0,0.107,0.421,99.973,181899,edm,2019,0
22,0.574,0.943,-4.162,0.0576,0.00304,0.669,0.0526,0.193,131.988,239091,edm,2015,0
37,0.812,0.634,-4.025,0.0497,0.00576,0.68,0.0398,0.111,128.022,228750,edm,2018,0
23,0.647,0.901,-4.785,0.0573,0.0209,0.806,0.367,0.158,127.95,195468,edm,2013,0
28,0.516,0.932,-4.454,0.216,0.00827,0.734,0.208,0.197,127.947,206250,edm,2014,0
32,0.802,0.831,-9.204,0.0766,0.00613,0.858,0.0989,0.0391,125.991,428360,edm,2017,0
51,0.517,0.924,-4.063,0.0975,0.00403,0.307,0.369,0.498,128.127,195280,edm,2018,0
55,0.684,0.668,-6.297,0.0459,0.00683,0.000193,0.318,0.357,123.971,171549,edm,2018,0
0,0.92,0.811,-2.055,0.0527,0.0156,0.503,0.129,0.936,126.006,192857,edm,2013,0
38,0.861,0.83,-4.528,0.159,0.003,0.0467,0.0525,0.805,122.015,198720,edm,2019,0
37,0.669,0.808,-4.961,0.0701,0.0341,2.38e-05,0.0822,0.364,128.052,292477,edm,2014,0
8,0.524,0.988,-3.999,0.0725,4.94e-05,0.818,0.305,0.208,128.005,309375,edm,2014,0
67,0.723,0.844,-6.39,0.0402,0.646,0.0,0.0744,0.967,172.095,150047,edm,2019,0
0,0.327,0.698,-5.136,0.0428,0.0254,0.0,0.0849,0.256,92.289,219497,edm,2018,0
0,0.799,0.901,-2.192,0.0502,0.0019,0.687,0.163,0.181,128.034,341250,edm,2013,0
15,0.554,0.8,-4.199,0.061,0.00306,0.0107,0.0616,0.166,129.328,287133,edm,2013,0
47,0.681,0.922,-3.592,0.0779,0.107,0.00167,0.0938,0.566,156.071,190912,edm,2016,0
0,0.553,0.81,-5.631,0.054,0.00495,0.024,0.494,0.287,128.04,227033,edm,2015,0
21,0.776,0.978,-3.109,0.152,0.104,0.765,0.0566,0.587,123.986,267102,edm,2019,0
7,0.884,0.532,-6.617,0.0863,0.0484,0.827,0.393,0.858,128.032,213032,edm,2009,0
38,0.646,0.904,-5.871,0.0538,0.000565,0.745,0.0947,0.364,127.947,177209,edm,2019,0
38,0.753,0.497,-12.92,0.0453,0.172,0.862,0.139,0.108,124.986,235000,edm,2019,0
23,0.696,0.67,-6.366,0.0826,0.00124,0.00906,0.0645,0.52,129.996,339731,edm,2020,0
51,0.734,0.711,-5.919,0.0395,0.00987,7.68e-05,0.0568,0.642,126.984,154961,edm,2018,0
1,0.724,0.843,-4.508,0.104,0.0566,0.0803,0.182,0.697,125.983,201905,edm,2019,0
26,0.643,0.956,-6.598,0.0615,0.000171,0.685,0.352,0.262,142.999,469930,edm,2017,0
3,0.456,0.905,-1.405,0.0737,0.000263,0.899,0.0954,0.084,128.078,295781,edm,2014,0
52,0.547,0.618,-6.356,0.0451,0.0102,0.0,0.355,0.348,123.936,153871,edm,2018,0
66,0.682,0.851,-7.117,0.0363,0.0146,0.000834,0.0289,0.348,126.0,192381,edm,2019,0
52,0.699,0.609,-8.201,0.0479,0.0126,2.92e-06,0.0332,0.545,96.028,190000,edm,2019,0
31,0.802,0.634,-5.992,0.116,0.362,2.74e-05,0.0802,0.884,124.014,183145,edm,2019,0
53,0.705,0.632,-3.561,0.0375,0.197,4.64e-06,0.158,0.502,99.957,167144,edm,2019,0
58,0.41,0.711,-3.064,0.0432,0.373,0.00179,0.139,0.266,159.837,245250,edm,2017,0
83,0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,edm,2015,0
57,0.609,0.948,-2.507,0.0661,0.0124,1.43e-05,0.848,0.118,126.001,189524,edm,2019,0
50,0.549,0.588,-9.781,0.0362,0.102,0.122,0.157,0.14,120.994,229152,edm,2019,0
50,0.664,0.967,-2.055,0.0757,0.0883,2.42e-05,0.175,0.609,125.943,186667,edm,2019,0
29,0.638,0.833,-5.784,0.0407,0.00769,1.45e-05,0.12,0.465,140.083,144000,edm,2018,0
41,0.723,0.88,-6.399,0.0405,0.00247,0.0478,0.069,0.531,127.988,249375,edm,2018,0
0,0.789,0.909,-6.487,0.17,0.00795,0.102,0.0781,0.427,128.027,379112,edm,2008,0
57,0.56,0.934,-2.984,0.0378,0.00457,3.11e-06,0.297,0.325,134.004,201045,edm,2020,0
47,0.659,0.889,-4.28,0.277,0.132,0.000185,0.0817,0.439,129.029,158100,edm,2019,0
19,0.569,0.96,-4.152,0.0509,0.000417,0.000142,0.315,0.344,127.994,345947,edm,2014,0
19,0.557,0.666,-4.719,0.0419,0.0063,0.0,0.128,0.314,125.947,204453,edm,2016,0
12,0.605,0.8,-6.235,0.0545,0.155,0.0562,0.121,0.836,128.074,211880,edm,2012,0
27,0.338,0.97,-3.74,0.154,5.15e-05,0.49,0.0647,0.523,194.997,302747,edm,2014,0
29,0.649,0.924,-3.422,0.0557,0.000648,0.299,0.101,0.691,128.02,162656,edm,2018,0
46,0.964,0.73,-6.778,0.206,0.153,0.809,0.101,0.259,125.028,188170,edm,2017,0
72,0.726,0.763,-6.872,0.0882,0.524,2.64e-06,0.0943,0.516,128.02,160312,edm,2019,0
91,0.857,0.621,-6.376,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,edm,2019,0
57,0.715,0.948,-4.887,0.0532,0.000732,0.0206,0.315,0.165,129.969,175846,edm,2018,0
31,0.7,0.888,-6.374,0.0935,0.000796,0.458,0.233,0.705,126.963,481119,edm,2020,0
31,0.803,0.913,-6.206,0.058,2.47e-05,0.877,0.0729,0.285,123.002,264878,edm,2019,0
0,0.699,0.782,-2.757,0.0451,0.000748,0.855,0.078,0.378,126.996,338268,edm,2013,0
25,0.814,0.958,-6.66,0.0786,0.00016,0.901,0.683,0.494,122.013,323126,edm,2019,0
5,0.789,0.657,-11.665,0.0455,0.00198,0.906,0.0963,0.0323,122.005,494715,edm,2017,0
25,0.582,0.872,-0.936,0.0462,0.0654,0.000182,0.0436,0.196,106.038,247925,edm,2016,0
49,0.653,0.945,-2.634,0.0959,0.00561,0.915,0.439,0.326,126.091,198095,edm,2016,0
49,0.353,0.473,-10.471,0.0319,0.0861,0.311,0.104,0.13,123.974,274839,edm,2020,0
13,0.669,0.69,-5.825,0.0396,0.00316,0.708,0.422,0.136,128.003,256890,edm,2014,0
53,0.694,0.92,-4.783,0.0792,0.018,0.876,0.0462,0.579,124.961,157440,edm,2020,0
5,0.653,0.829,-4.783,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,263890,edm,2013,0
35,0.827,0.885,-4.986,0.178,0.153,0.0222,0.122,0.757,122.015,203115,edm,2019,0
42,0.558,0.755,-4.509,0.0509,0.0755,0.00432,0.189,0.287,127.939,206250,edm,2019,0
29,0.703,0.723,-7.408,0.0611,0.229,3.02e-06,0.0884,0.877,150.004,166400,edm,2019,0
18,0.826,0.503,-14.005,0.0872,0.0415,0.878,0.0955,0.643,127.986,153750,edm,2018,0
28,0.502,0.699,-4.951,0.0389,0.0384,0.0,0.122,0.158,129.99,255280,edm,2014,0
74,0.509,0.781,-3.48,0.072,0.0398,0.0,0.0749,0.176,128.0,271427,edm,2012,0
37,0.625,0.913,-4.221,0.193,0.102,0.000546,0.04,0.503,119.975,216747,edm,2019,0
77,0.819,0.913,-3.059,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160,edm,2016,0
30,0.795,0.611,-16.401,0.0727,0.0118,0.884,0.091,0.389,130.045,294346,edm,2019,0
25,0.591,0.587,-3.329,0.0393,0.278,0.0,0.667,0.31,125.924,188198,edm,2019,0
30,0.705,0.885,-4.085,0.0791,0.167,0.0246,0.896,0.675,97.999,208541,edm,2014,0
22,0.69,0.931,-4.373,0.0366,0.00157,0.548,0.158,0.529,128.0,209780,edm,2019,0
62,0.652,0.802,-6.114,0.181,0.0871,6.45e-06,0.148,0.295,170.157,211933,edm,2014,0
49,0.72,0.781,-4.975,0.0569,0.0171,1.78e-06,0.215,0.349,126.004,213333,edm,2020,0
49,0.77,0.895,-8.102,0.0488,0.000195,0.897,0.0455,0.68,120.986,391686,edm,2013,0
28,0.905,0.92,-3.326,0.0811,0.0016,0.913,0.0647,0.744,128.027,274327,edm,2014,0
32,0.627,0.971,-5.131,0.0456,0.0205,0.869,0.0756,0.315,126.02,229524,edm,2016,0
5,0.49,0.907,-4.063,0.108,0.000427,0.0,0.116,0.21,132.057,148837,edm,2017,0
34,0.694,0.991,-3.045,0.129,0.00125,0.914,0.116,0.613,129.964,140322,edm,2019,0
31,0.82,0.565,-8.123,0.177,0.0194,0.827,0.123,0.702,123.013,366829,edm,2019,0
7,0.672,0.858,-8.685,0.0429,0.0967,0.754,0.0911,0.788,124.972,209240,edm,2006,0
0,0.478,0.727,-7.123,0.0635,0.00737,0.0,0.104,0.399,151.935,238880,edm,2017,0
46,0.744,0.969,-2.31,0.119,0.214,0.378,0.219,0.153,125.799,168197,edm,2018,0
54,0.77,0.831,-5.754,0.0512,0.00195,0.216,0.136,0.698,123.931,336800,edm,2006,0
50,0.59,0.9,-4.024,0.156,0.0157,0.46,0.205,0.188,137.774,256848,edm,2019,0
26,0.694,0.693,-4.891,0.262,0.211,0.000201,0.189,0.545,100.138,178587,edm,2019,0
33,0.524,0.802,-4.687,0.0323,0.0496,0.0,0.103,0.505,127.985,202507,edm,2013,0
35,0.804,0.915,-8.548,0.0422,0.000117,0.916,0.0878,0.362,123.014,457138,edm,2018,0
67,0.675,0.919,-5.385,0.127,0.0799,0.0,0.143,0.585,124.982,163049,edm,2019,0
29,0.517,0.733,-4.075,0.0398,0.224,0.0,0.0921,0.426,109.939,172909,edm,2019,0
45,0.782,0.979,-1.817,0.0663,0.184,0.624,0.326,0.935,127.922,150020,edm,2019,0
55,0.575,0.944,-6.593,0.0394,0.00393,0.765,0.0814,0.442,128.001,144833,edm,2019,0
30,0.648,0.708,-2.243,0.0447,0.0167,0.0167,0.215,0.153,128.048,180000,edm,2013,0
51,0.597,0.848,-4.306,0.0287,0.000262,0.0332,0.0995,0.141,130.002,219721,edm,2019,0
0,0.769,0.919,-2.92,0.136,0.0172,0.00144,0.282,0.411,127.994,177154,edm,2014,0
40,0.643,0.864,-6.531,0.0299,3.59e-05,0.78,0.112,0.565,122.008,175372,edm,2019,0
48,0.727,0.695,-7.583,0.28,0.0679,1.44e-05,0.119,0.343,124.003,159267,edm,2019,0
91,0.843,0.391,-7.899,0.0845,0.181,0.0,0.137,0.496,129.972,160627,edm,2019,0
47,0.849,0.628,-5.351,0.0597,0.266,0.085,0.0958,0.0679,123.995,193683,edm,2018,0
41,0.588,0.869,-7.516,0.0589,0.00415,0.752,0.696,0.225,128.028,213984,edm,2019,0
43,0.731,0.783,-4.364,0.257,0.00235,0.168,0.392,0.412,128.075,176250,edm,2018,0
24,0.641,0.584,-8.939,0.0641,0.0293,0.141,0.109,0.0358,121.008,396938,edm,2019,0
42,0.775,0.84,-7.681,0.0402,0.0695,0.775,0.144,0.173,122.023,184549,edm,2019,0
67,0.775,0.825,-5.402,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667,edm,2015,0
31,0.679,0.902,-5.719,0.0358,0.0141,0.0828,0.304,0.347,124.016,174734,edm,2019,0
68,0.781,0.526,-6.985,0.293,0.0619,0.0,0.0457,0.662,94.992,235613,edm,2012,0
31,0.712,0.953,-3.441,0.0477,0.0146,0.373,0.277,0.31,128.03,232507,edm,2014,0
22,0.766,0.64,-12.512,0.0607,0.000404,0.872,0.0775,0.152,127.97,143906,edm,2018,0
44,0.733,0.962,-2.705,0.194,0.00288,0.0486,0.0397,0.484,127.998,270627,edm,2019,0
22,0.97,0.557,-5.723,0.144,0.348,0.0559,0.0878,0.514,124.998,497788,edm,2013,0
53,0.593,0.992,-6.58,0.0724,0.00808,0.822,0.165,0.0749,138.052,460870,edm,2018,0
62,0.655,0.726,-4.614,0.0324,0.0587,0.00311,0.145,0.292,128.001,209493,edm,2019,0
82,0.552,0.709,-5.435,0.129,0.611,0.0,0.763,0.528,117.582,157186,edm,2019,0
20,0.636,0.953,-3.74,0.0353,0.0244,0.0164,0.108,0.397,142.011,273803,edm,2016,0
46,0.724,0.9,-2.909,0.0733,0.0892,0.0,0.0806,0.523,125.057,188643,edm,2017,0
37,0.745,0.809,-9.514,0.0514,0.0172,0.00171,0.127,0.474,122.004,453001,edm,2017,0
72,0.544,0.915,-3.405,0.0841,0.129,0.000914,0.115,0.51,126.094,184280,edm,2014,0
30,0.655,0.984,-4.071,0.0677,0.00739,0.0279,0.279,0.499,128.028,195063,edm,2019,0
29,0.569,0.808,-3.341,0.0994,0.102,2.53e-05,0.508,0.475,128.064,202858,edm,2016,0
8,0.819,0.833,-6.296,0.0617,0.00012,0.321,0.184,0.753,127.035,353386,edm,2007,0
26,0.837,0.677,-8.518,0.0412,0.115,0.00161,0.0874,0.798,124.008,285852,edm,2019,0
48,0.78,0.938,-4.034,0.0791,0.071,0.144,0.154,0.407,127.0,221236,edm,2014,0
0,0.525,0.853,-5.258,0.0843,0.0106,0.000207,0.124,0.456,154.94,228867,edm,2015,0
80,0.776,0.864,-4.281,0.0517,0.478,0.0,0.932,0.701,134.992,157494,edm,2019,0
14,0.568,0.827,-4.421,0.078,0.00119,0.038,0.149,0.464,128.02,273765,edm,2015,0
35,0.637,0.904,-3.687,0.0432,0.00162,0.787,0.0941,0.397,128.011,301076,edm,2019,0
66,0.702,0.794,-5.913,0.0562,0.00715,4.56e-05,0.11,0.37,103.972,162081,edm,2019,0
26,0.64,0.906,-5.93,0.0388,0.00167,0.557,0.104,0.246,121.966,196721,edm,2019,0
69,0.715,0.942,-2.889,0.107,0.00175,0.000461,0.0581,0.818,130.019,226162,edm,2018,0
53,0.66,0.937,-1.098,0.18,0.0328,0.0683,0.497,0.449,128.112,204375,edm,2018,0
0,0.679,0.923,-0.378,0.139,0.0697,1.84e-05,0.139,0.652,128.029,217395,edm,2013,0
33,0.508,0.7,-4.594,0.0483,0.26,1.15e-06,0.296,0.291,90.012,214833,edm,2019,0
43,0.668,0.758,-9.36,0.0823,0.121,0.624,0.332,0.0594,114.957,252429,edm,2019,0
4,0.563,0.904,-5.873,0.102,0.000159,0.842,0.0679,0.274,128.035,316875,edm,2013,0
0,0.581,0.965,-5.985,0.0627,0.00435,0.707,0.0534,0.133,130.008,294880,edm,2015,0
34,0.732,0.868,-4.168,0.178,0.0559,0.362,0.126,0.591,126.001,155588,edm,2019,0
0,0.695,0.778,-3.924,0.0363,0.00156,0.0961,0.103,0.0662,127.983,303711,edm,2014,0
0,0.804,0.825,-5.95,0.0747,0.0126,0.0106,0.0838,0.51,122.006,263607,edm,2017,0
33,0.579,0.779,-11.212,0.0395,0.00213,0.774,0.159,0.0961,119.999,276000,edm,2019,0
52,0.579,0.682,-9.897,0.0527,0.266,0.734,0.111,0.137,96.978,225187,edm,2019,0
51,0.708,0.745,-8.801,0.0539,0.617,0.371,0.118,0.0369,110.981,229189,edm,2019,0
67,0.507,0.665,-7.598,0.0474,0.0144,0.0,0.0759,0.4,126.879,213338,edm,2011,0
54,0.542,0.695,-7.566,0.0559,0.19,0.000184,0.515,0.435,144.007,155000,edm,2019,0
30,0.781,0.774,-6.526,0.0412,0.00145,0.905,0.0885,0.464,125.012,208800,edm,2019,0
56,0.597,0.832,-3.865,0.0782,0.114,1.16e-06,0.7,0.374,126.069,176190,edm,2019,0
33,0.871,0.716,-5.941,0.174,0.142,3.4e-05,0.411,0.905,121.011,167479,edm,2019,0
44,0.628,0.98,-2.776,0.0766,0.0105,0.0687,0.444,0.464,128.093,205584,edm,2019,0
71,0.467,0.757,-3.01,0.0517,0.0866,0.0,0.0742,0.383,131.993,254653,edm,2017,0
33,0.844,0.672,-7.508,0.141,0.000815,0.408,0.301,0.228,126.996,483653,edm,2006,0
41,0.585,0.938,-4.887,0.286,0.00926,0.000615,0.194,0.164,128.069,212347,edm,2016,0
9,0.539,0.984,-4.675,0.289,0.0015,0.197,0.124,0.179,128.037,226902,edm,2016,0
43,0.893,0.582,-8.087,0.15,0.2,0.0248,0.0749,0.761,99.988,280413,edm,2018,0
61,0.794,0.531,-6.798,0.0448,0.0184,0.0482,0.101,0.13,117.968,195976,edm,2019,0
48,0.628,0.673,-5.943,0.0406,0.0193,0.0,0.0858,0.57,149.955,196480,edm,2019,0
0,0.431,0.877,-5.677,0.121,0.041,0.00128,0.114,0.484,159.897,195453,edm,2016,0
54,0.895,0.623,-8.275,0.242,0.175,0.000372,0.0913,0.193,127.968,148135,edm,2017,0
34,0.68,0.993,-2.416,0.285,0.00098,0.643,0.347,0.249,130.036,127846,edm,2019,0
11,0.818,0.732,-4.474,0.0334,0.0335,4.95e-05,0.19,0.679,119.002,241933,edm,2009,0
39,0.81,0.791,-5.332,0.0969,0.00237,0.000172,0.209,0.426,125.013,344107,edm,2013,0
26,0.668,0.982,-2.46,0.0433,0.00032,0.114,0.253,0.415,127.984,265050,edm,2014,0
1,0.602,0.965,-0.959,0.074,0.000269,0.00202,0.0859,0.215,128.14,196875,edm,2014,0
35,0.63,0.968,-2.295,0.181,0.00386,0.023,0.135,0.606,150.054,144994,edm,2019,0
21,0.649,0.82,-3.812,0.0558,0.121,0.0,0.0771,0.349,128.096,186094,edm,2019,0
36,0.612,0.965,-3.064,0.0419,0.0032,8.66e-05,0.0754,0.698,126.004,161905,edm,2019,0
35,0.79,0.946,-3.527,0.171,0.00141,0.269,0.173,0.276,128.049,138750,edm,2019,0
48,0.561,0.8,-4.576,0.0324,0.0709,0.000133,0.0934,0.399,96.989,204504,edm,2016,0
0,0.245,0.705,-6.932,0.0628,0.0252,0.00132,0.043,0.07,127.916,243278,edm,2014,0
43,0.825,0.95,-3.743,0.0615,0.00381,0.0394,0.0276,0.939,126.022,214500,edm,2019,0
52,0.655,0.899,-2.314,0.0372,0.00273,3.76e-05,0.34,0.707,126.021,175238,edm,2019,0
1,0.661,0.859,-3.37,0.0652,0.0106,0.0,0.191,0.227,109.943,226909,edm,2016,0
73,0.573,0.739,-5.74,0.129,0.0285,0.0,0.111,0.451,97.085,230227,edm,2015,0
0,0.597,0.857,-4.89,0.0485,0.00233,1.14e-05,0.308,0.0658,128.002,348750,edm,2014,0
